product_id,retailer,country,title,description,category_path,url,image_url,price,barcode,brand,category,attributes
100362630,H-E-B,USA,"Nooma Chocolate Mint Organic Electrolyte Drink, 16.9 oz",,"["""" Shop"""","""" Beverages"""","""" Sports & Energy Drinks""""]",https://www.heb.com/product-detail/nooma-chocolate-mint-organic-electrolyte-drink/2486510,"https://images.heb.com/is/image/HEBGrocery/002486510-1?id=suIRt3&fmt=jpg&fit=constrain,1&wid=296&hei=296",1.98,,Nooma,Sports Drinks,"Pack Material Type: Paper / Carton; Juice Content: 0-2%; Volume: 500; Pack Type: Liquid Carton; Sustainable Sourcing: organic; Flavour: chocolate, mint; Sports Ingredients: electrolytes; Carbonization: still"
1003817397,amazon,United Kingdom,Flawsome! 250ml Sweet And Sour Apple Jucie,"Number of items 1 
Unit count 250.00 millilitre 
Flavour Apple 
Item form Liquid 
Age range (description) Adult 
Item weight 0.2 Kilograms 
Item volume 250 Millilitres 
## Product information 
# Techn","["""" Grocery"""","""" Drinks"""","""" Juice & Smoothies""""]",https://www.amazon.co.uk/dp/B0BCQH4DM2,https://m.media-amazon.com/images/I/41zrznJ6dNL._AC_UL320_.jpg,8.18,,Flawsome!,Not from Concentrate 100% Juice,Volume: 250; Juice Features: smoothie; Juice Content: 100%; Flavour: apple; Made From: apple; Carbonization: still
10038286,jet.com,USA,GUS Dry Pomegranate 12 Oz Glass Bottle ( Pack of 12),,"[""""grocery"""",""""beverages"""",""""soft-drinks""""]",https://jet.com/product/product/cc08b5142a0643019b7b0ac72d6c0780,https://images.jet.com/md5/4f60520bb6352c4b02323d1ffdd259b4,34.49,,Gus,Other Non-Cola Carbonates,Volume: 355; Flavour: pomegranate; Pack Material Type: Glass; Pack Type: Bottle; Carbonization: still; Juice Content: 0-2%
1004391575,amazon,United Kingdom,Duskin | Apple Juice - Cox | 4 x 1l,"Unit count 4000 millilitre 
Brand DUSKIN 
Flavour Apple 
Item form Liquid 
Age range (description) Adult 
Item volume 1 Litres 
UPC 758391122480 
* * *
# About this item 
* gluten_free 
› See more pro","["""" Grocery"""","""" Drinks"""","""" Juice & Smoothies""""]",https://www.amazon.co.uk/dp/B01LWXVZS0,https://m.media-amazon.com/images/I/517z0+DGxqL._AC_UL320_.jpg,26.08,758391122480,Duskin,Not from Concentrate 100% Juice,Flavour: apple; Caffeine: 150-200 mg; Made From: apple; Pack Type: Bottle; Carbonization: still; Volume: 1000; Juice Features: smoothie; Juice Content: 100%; Pack Material Type: Glass
1004734175,Coop,Sweden,julmust Bourbon,".
storage 
stored for a maximum of 30 days °C
country of manufacture 
sweden","["""" drink"""","""" lask"""","""" colasmak""""]",https://www.coop.se/handla/varor/-7310401051376,http://res.cloudinary.com/coopsverige/image/upload/v1686893552/cloud/283226.tiff,13.95,7310401051376,Nygårda,Other Non-Cola Carbonates,Carbonization: gently carbonated; Pack Type: Bottle; Sweetener: sugar; Juice Content: 0-2%; Volume: 330
1006139585,amazon,Germany,Vita Cola original 0.75 litres ( pack of 6),"Brand Vita 
number of items 6 
unit count 4500.0 milliliters 
item weight 4.5 kilograms 
package weight 4.86 kilograms 
Recommended uses for product refreshment on hot days, social gatherings, mixer f","["""" Any Category"""","""" Grocery"""","""" Drinks"""","""" Fizzy Drinks"""","""" Cola""""]",https://www.amazon.de/dp/B0DK3WZSMV,https://m.media-amazon.com/images/I/71U27yNVfEL._AC_UL320_.jpg,5.94,,Vita-Cola,Regular Cola Carbonates,Volume: 750; Carbonization: carbonated; Pack Type: Bottle; Juice Content: 0-2%
1006827951,amazon,USA,"Nesfruta Orange Mango Peach Flavour Liquid Water Enhancer, 52ml / 1.8 fl. oz. ( Pack of 6) Shipped from Canada by Trendnsave","* * *
## Important information 
[ingredients_start]
Ingredients 
ORANGE JUICE CONCENTRATE, WATER, CITRIC ACID (FOR TARTNESS), FLAVOUR, POTASSIUM CITRATE, COLOUR, SUCRALOSE, ACESULFAME POTASSIUM, POTAS","["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Powdered Drink Mixes & Flavorings"""","""" Water Flavoring Drops""""]",https://www.amazon.com/dp/B0DND6NVDL,https://m.media-amazon.com/images/I/71IXZ06AVzL._AC_UL320_.jpg,48.88,,Nesfruta,Liquid Concentrates,"Health Claims: hydrating; Water Type: flavoured; Volume: 52; Flavour: peach, orange, mango; Naturally derived: natural flavours; Sweetener: sucralose, acesulfame potassium; No Artificial Ingredients: no artificial flavours, no artificial colours; Geographic Origin: canada; Juice Content: 0-2%"
10079464,jet.com,USA,"Clear American Sparkling Water, Black Cherry, 12 Fl Oz ( Pack of 12)",,"["""" Pantry & Household"""","""" Grocery"""","""" Beverages"""","""" Water""""]",https://jet.com/product/product/c745b5a8d5d0471c822a5a7c66de5773,https://images.jet.com/md5/ce1ef3c0669cd6601f0250cea2ed27c5,38.74,,Clear American,Sparkling Flavoured Bottled Water,Juice Content: 0-2%; Pack Material Type: Metal; Volume: 355; Flavour: cherry; Pack Type: Can; Carbonization: sparkling
1008819929,Willys,Sweden,"orange Zero soda, can",zingo Zero orange is one sugar free carbonated soda with a fresh taste of orange. zingo is one swedish classic which is loved by both children and adults then it introduced in the 1950s. when zingo wa,"["""" drink"""",""""soda"""",""""soda small""""]",https://www.willys.se/produkt/Apelsin-Zero-Lask-Burk-101551718_ST,"https://assets.axfood.se/image/upload/f_auto,t_500/07310070006776_C1N1_s02",7.9,7310070006776,Zingo,Orange Carbonates,"Volume: 330; Health Claims: no sugar; Pack Type: Can; Carbonization: carbonated; Caffeine: 15-25 mg; Sweetener: sucralose, acesulfame potassium; Naturally derived: natural flavours; Flavour: orange; Juice Content: 5-10%"
1009301787,Target,USA,"Bones Coffee Company Holy Cannoli Flavored Cold Brew Latte Baked Cannoli Flavor, 11 Fl Oz Cold Brew Coffee, 12 Pack Canned Coffee",,"["""" Top Deals"""","""" Grocery Deals"""","""" Coffee Deals""""]",https://www.target.com/p/bones-coffee-company-holy-cannoli-flavored-cold-brew-coffee-baked-cannoli-flavor-11-fl-oz-cold-brew-latte-canned-coffee-drinks-12-pack/-/A-93056147,https://target.scene7.com/is/image/Target/GUEST_db32324c-6ce3-4b59-b74f-ea5f7a4df2a0,36.99,810036267861,Bones Coffee Company,RTD Coffee,"Flavour: latte, coffee; Juice Content: 0-2%; Volume: 325; RTD Coffee Style: latte, cold brew; Pack Type: Can; Carbonization: still"
1009463700,Target,USA,"EH Plabs Oxy Shred Energy Drink - Zero Sugar, Zero Calories, with Amino Acids, Vitamin C, Green Tea Extract & Clean Caffeine - Passionfruit (12- Pack)","
[ingredients_start]
 Does Not Contain Any of the 9 Major Allergens Form: Liquid 
[ingredients_end]
State of Readiness: Ready to Drink Caffeine claim: Caffeinated Package Quantity: 12 Net weight: 144 ","["""" Grocery"""","""" Beverages"""","""" Energy Drinks""""]",https://www.target.com/p/ehplabs-oxyshred-energy-drink-zero-sugar-zero-calories-with-amino-acids-vitamin-c-green-tea-extract-clean-caffeine-passionfruit-12-pack/-/A-1000989702,https://target.scene7.com/is/image/Target/GUEST_5d2d95fe-8c54-4d12-bbd4-92e192dc3329,29.99,850029937326,OxyShred,Energy Drinks,"Sports Positioning: pre-workout; Geographic Origin: united states; No Artificial Ingredients: no artificial colours; Flavour: tea, passionfruit; Health Claims: no added sugar, no sugar, energy boosting, mood-enhancing, stress relief, immune system health, good source of minerals, good source of vitamins, nootropic/enhanced mental performance, no calories; Energy Source: green tea, guarana; Volume: 473; Carbonization: carbonated; Free From: no caffeine, no allergens; Immune Support Ingredients: vitamin c; Pack Type: Can; Naturally derived: natural colourants, natural flavours, natural; Caffeine: 50-100 mg; Juice Content: 0-2%"
1009676481,Walmart,USA,"Sanzo Yuzu Sparkling Water ( Lemon) 12 Cans - Made with Real Fruit, No Added Sugar Carbonated Water, Flavored",""""" 
* Made with real Yuzu. Floral, fragrant, and just the right amount of bitter notes 
* Sparkling mineral water with no added sugars, artificial flavors, or additives 
* 0 calories per carbonated wat","["""" Food"""","""" Beverages"""","""" Water"""","""" Sparkling Water""""]",https://www.walmart.com/ip/Sanzo-Yuzu-Sparkling-Water-Lemon-12-Cans-Made-with-Real-Fruit-No-Added-Sugar-Carbonated-Water-Flavored/1947098841?classType=VARIANT,https://i5.walmartimages.com/seo/Sanzo-Sparkling-Water-Yuzu-Case-Of-12-12-Fz_7c63e312-6433-4397-9a33-4f4adfd1e298.e27ecf26cbf8972a10fe21ca375fe9c7.png,27.99,,Sanzo,Functional Bottled Water,"Juice Content: 0-2%; Volume: 355; Flavour: lemon; Health Claims: no added sugar, good source of minerals; Water Type: flavoured, soda; Carbonization: carbonated, sparkling"
1009974015,amazon,France,monoprix gourmet juice pineapple melon mango - the 75 cl bottle,"# product information 
collapse all expand all dimensions counting unit 750.00 milliliter 
# your opinion 
log in to write a comment."""" id=""""lower Price Sign In""""> do you want to tell us about lower pric","["""" all stores"""","""" grocery"""","""" coffee, tea and drinks"""","""" juice"""","""" juice""""]",https://www.amazon.fr/dp/B0DB51Q2YT,https://m.media-amazon.com/images/I/31I96KhmuWL._AC_UL320_.jpg,4.15,,Monoprix,Not from Concentrate 100% Juice,"Pack Type: Bottle; Volume: 750; Carbonization: still; Flavour: melon, pineapple, mango; Juice Content: 100%; Caffeine: 15-25 mg; Made From: melon, passion fruit, pineapple, mango"
1011555351,amazon,France,Holy Water from heavy 500 ml - 4,"mark mapp 
flavorless flavor 
bottle packaging information 
number of units 500 milliliter 
bottle package type 
maker mapp 
## product information 
# technical description 
mark ‎mapp 
spare parts av","["""" grocery"""","""" coffee, tea and drinks"""","""" waters"""","""" still waters""""]",https://www.amazon.fr/dp/B0B3S1K8GQ,https://m.media-amazon.com/images/I/41DchHKq8jL._AC_UL320_.jpg,25.15,,Lourdes,Still Bottled Water,Volume: 500; Juice Content: 0-2%; Caffeine: 15-25 mg; Carbonization: still
1012040839,Walmart,USA,"Cutwater Non- Alcoholic Ginger Beer 12 Pack - 12oz Cans - 110 Calories Fat- Free - Soda Mixer for Moscow Mule, Dark n Stormy",""""" 
* Delight in the tantalizing fusion of spicy ginger root and pure cane sugar with our pre-mium ginger beer mixer, crafted to perfection for an elevated drinking experience 
* Elevate your homemade ","["""" Food"""","""" Alcohol"""","""" Non- Alcoholic Beer & Wine"""","""" All Non- Alcoholic Beer, Wine & Spirits""""]",https://www.walmart.com/ip/Cutwater-Non-Alcoholic-Ginger-Beer-12-Pack-12oz-Cans-110-Calories-Fat-Free-Soda-Mixer-for-Moscow-Mule-Dark-n-Stormy/8872717395?classType=undefined&variantFieldId=count_per_pack,https://i5.walmartimages.com/asr/b9bea1c7-3a25-41ca-9bf8-2b2193ad413e.8ec7723ebe8bda4f0b39f136be3edcec.png,19.33,,Cutwater,Tonic Water/Mixers/Other Bitters,Pack Type: Can; Free From: no alcohol; Sweetener: cane sugar; Immune Support Ingredients: ginger; Flavour: ginger; Juice Content: 0-2%; Volume: 355; Health Claims: no calories
1014107853,amazon,USA,"Dad's Old Fashioned Cream Soda, 12 oz, 4 Pack, Glass Bottles","* * *
## Important information 
[ingredients_start]
Ingredients 
On the package 
[ingredients_end]

Legal Disclaimer 
Statements regarding dietary supplements have not been evaluated by the FDA and ar","["""" Any Department"""","""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Soft Drinks""""]",https://www.amazon.com/dp/B0DPXX3BC2,https://m.media-amazon.com/images/I/41yecqk1uDL._AC_UL320_.jpg,17.99,,Dad's,Other Non-Cola Carbonates,Volume: 355; Carbonization: still; Juice Content: 0-2%
1014131517,Apotek Hjartat,Sweden,pändy Energy Drink Raspberry 330 ml,pändy Energy Drink Raspberry is a carbonated energy drink as contains caffeine and has one raspberry flavor. the drink is pasteurized and contains sweeteners. Koffeinhalten in the drink is 30 mg per 1,"["""" conscious choices"""","""" vegan""""]",https://www.apotekhjartat.se/produkt/pandy-energy-drink-raspberry-330-ml,https://assets.icanet.se/image/upload/v1729777582/1074353_1.webp,12,,Pa Ndy,Energy Drinks,"Volume: 330; Sweetener: sucralose, sugar, acesulfame potassium; Caffeine: 25-50 mg; Health Claims: energy boosting; Carbonization: carbonated; Flavour: raspberry; Juice Content: 0-2%; Pack Type: Can"
1014349429,Walmart,USA,100% Authentic Key Lime Juice 16 Oz,""""" None"""" ; Fruit Type Key Lime ; Container Type Bottle ; Manufacturer FLORIDA KEY WEST ; Brand Florida Key West","["""" Food"""","""" Beverages"""","""" Juices"""","""" All Juices""""]",https://www.walmart.com/ip/100-Authentic-Key-Lime-Juice-16-Oz/7790652034,https://i5.walmartimages.com/seo/100-Authentic-Key-Lime-Juice-16-Oz_6733bc50-c8a3-4b39-b3d5-1b4dfb2954c6.4c687255e91f5d2dbad9c6eeeb5a3f64.jpeg,22.09,,Florida,Reconstituted 100% Juice,Volume: 473; Pack Type: Bottle; Juice Content: 100%; Made From: lime; Carbonization: still; Flavour: lime
1014414192,Walmart,USA,Nerds Cherry On the Go Drink Mix No Sugar Low- Calorie Refreshing Powder Water Enhancer for Home Lunch Snacks Office Summer Indoor Outdoor Drinks 6 Sticks per Box Makes 18 Servings Pack of 3,""""" WANT TO TAKE YOUR FAVORITE NERD'S FLAVOR WITH YOU BUT LEAVE ALL OF THE SUGAR BEHIND? GREAT VARIETY -- Flavors include Cherry, Strawberry, and Grape! 0 SUGAR & 0 CALORIES - These drink mixes are suga","["""" Food"""","""" Beverages"""","""" Tea"""","""" Iced Tea""""]",https://www.walmart.com/ip/Nerds-Cherry-On-Go-Drink-Mix-No-Sugar-Low-Calorie-Refreshing-Powder-Water-Enhancer-Home-Lunch-Snacks-Office-Summer-Indoor-Outdoor-Drinks-6-Sticks-per/3334971672,https://i5.walmartimages.com/seo/Nerds-Cherry-On-Go-Drink-Mix-No-Sugar-Low-Calorie-Refreshing-Powder-Water-Enhancer-Home-Lunch-Snacks-Office-Summer-Indoor-Outdoor-Drinks-6-Sticks-per_3f81fe2e-95ac-4e6b-9b4d-3ef223863a6e.11cab6f4e2bda7425909224d8542eb1b.jpeg,11.68,,Nerds,Powder Concentrates,"Caffeine: 0-15 mg; Flavour: cherry; Concentrate Format: powder; Juice Content: 0-2%; Health Claims: no sugar, low calories, no calories, hydrating"
1014433548,Walmart,USA,"Sun Drop Diet Cherry Lemon Soda, 12 oz (24 Cans)",""""" Sun Drop Diet Cherry Lemon Soda, 12 oz (24 Cans)"""" ; Flavor Cherry Lemon ; Container Type Can ; Brand Nestora","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Cherry Soda""""]",https://www.walmart.com/ip/Sun-Drop-Diet-Cherry-Lemon-Soda-12-oz-24-Cans/5583680385,https://i5.walmartimages.com/seo/Sun-Drop-Diet-Cherry-Lemon-Soda-12-oz-24-Cans_b1955869-1194-4ae1-b073-04ae78f4f02b.360e35492433d339fdd4ba68a145c0b1.jpeg,44.79,,Sundrop,Other Non-Cola Carbonates,"Volume: 355; Flavour: lemon, cherry; Juice Content: 0-2%"
1014479190,Walmart,USA,Tang Mango Instant Drink Mix - 500G,""""" Beat this summer with the easy to prepare and refreshing taste of Tang. """" ; Drink Mix Type Instant Breakfast Drink ; Food Form Powders ; Container Type Pouch ; Brand Tang","["""" Food"""","""" Beverages"""","""" Powdered Drink Mixes"""","""" Tang""""]",https://www.walmart.com/ip/Tang-Mango-Instant-Drink-Mix-500G/2576642341?classType=REGULAR,https://i5.walmartimages.com/seo/Tang-Mango-Instant-Drink-Mix-500G_98a4d1e3-9759-4433-bd21-fdd3d075658d.f6603af6da30dcf7c4d303af44e17768.jpeg,14.8,,Tang,Powder Concentrates,Weight: 500; Juice Content: 0-2%; Pack Type: Carton/Box; Concentrate Format: powder; Flavour: mango
101450594,amazon,USA,"Huberts, Lemonade Ginger Pineapple, 16 Fl Oz",,"["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]",https://www.amazon.com/Huberts-Lemonade-Ginger-Pineapple-16/dp/B07FTRZ2NF/ref=sr_1_8278?qid=1558886417&s=grocery&sr=1-8278,https://images-na.ssl-images-amazon.com/images/I/71vFkT3geXL._SL1500_.jpg,,49000072723,Hubert's Lemonade,Other Non-Cola Carbonates,"Pack Material Type: Glass; Juice Content: 0-2%; Volume: 473; Pack Type: Bottle; Immune Support Ingredients: ginger; Flavour: ginger, pineapple, lemon; Carbonization: still"
1014688783,Walmart,USA,"( Pack of 6), Cforce Premium Artesian Water, 50.7 fl oz",""""" 
* Premium Artesian Source: Sourced from a protected aquifer, guaranteeing superior quality and taste. 
* Natural Mineral Composition: Filtered through volcanic rock, providing a unique blend of min","["""" Food"""","""" Beverages"""","""" Water"""","""" Artesian Water"""","""" All Artesian Water""""]",https://www.walmart.com/ip/Pack-of-6-Cforce-Premium-Artesian-Water-50-7-fl-oz/12341750261?classType=REGULAR,https://i5.walmartimages.com/seo/Pack-of-6-Cforce-Premium-Artesian-Water-50-7-fl-oz_7111972d-e12c-4ab9-821b-bf40d5e04d64.4e4ed5b60803471aa13b95b82e44418a.jpeg,13.54,,CForce,Still Bottled Water,"Carbonization: still; Volume: 1499; Water Type: artesian; Health Claims: good source of minerals, hydrating; Juice Content: 0-2%; Naturally derived: natural minerals; Pack Type: Blister"
1015058421,Walmart,USA,"Big Red Big Red Zero Cream Soda Soft Drink Bundled by ( Big Red Zero, 24 Pack 12 oz)",""""" Big Red Big Red Zero Cream Soda Soft Drink Bundled by ( Big Red Zero, 24 Pack 12 oz)"""" ; Flavor Cream Soda ; Container Type Can ; Brand Big Red","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" All Soda Pop""""]",https://www.walmart.com/ip/Big-Red-Big-Red-Zero-Cream-Soda-Soft-Drink-Bundled-by-Big-Red-Zero-24-Pack-12-oz/8090754113?classType=VARIANT,https://i5.walmartimages.com/seo/Big-Red-Big-Red-Zero-Cream-Soda-Soft-Drink-Bundled-by-Big-Red-Zero-24-Pack-12-oz_6fa941a4-7dbf-462a-9f79-f46f0c21a62b.70eeb1aacfc7d3eee8910c47de954dfc.jpeg,42.4,,Big Red,Other Non-Cola Carbonates,Juice Content: 0-2%; Volume: 355; Pack Type: Carton/Box
1015150691,Walmart,USA,"Culture Pop Sparkling Probiotic Soda, Watermelon Lime, 12 Fl Oz Cans ( Pack of 16)",""""" 
* SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP is sweetened with fruit juice, no refined sugar or high intensi","["""" Food"""","""" Beverages"""","""" Functional & Enhanced Beverages"""","""" Prebiotic & Probiotic Drinks""""]",https://www.walmart.com/ip/Culture-Pop-Sparkling-Probiotic-Soda-Watermelon-Lime-12-Fl-Oz-Cans-Pack-of-16/966749126?classType=VARIANT,https://i5.walmartimages.com/seo/Culture-Pop-Sparkling-Probiotic-Soda-Watermelon-Lime-12-Fl-Oz-Cans-Pack-of-16_b028a1c9-6e1c-4740-9c5d-f11d6aef0bda.7ff20e05d0df5786c4a82cbed67eab9a.png,39.99,,Culture Pop,Other Non-Cola Carbonates,"Caffeine: 15-25 mg; Flavour: lime, watermelon; Juice Content: 0-2%; Diets: plant-based, vegan; Water Type: seltzer; No Artificial Ingredients: no gmo, no artificial sweeteners; Health Claims: probiotic, pre-biotic; Volume: 355; Sustainable Sourcing: organic; Pack Type: Can; Carbonization: carbonated, sparkling"
