product_id,retailer,country,title,description,category_path,url,image_url,price,barcode,brand,category,attributes
1015150691,Walmart,USA,"Culture Pop Sparkling Probiotic Soda, Watermelon Lime, 12 Fl Oz Cans ( Pack of 16)",""""" 
* SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP is sweetened with fruit juice, no refined sugar or high intensi","["""" Food"""","""" Beverages"""","""" Functional & Enhanced Beverages"""","""" Prebiotic & Probiotic Drinks""""]",https://www.walmart.com/ip/Culture-Pop-Sparkling-Probiotic-Soda-Watermelon-Lime-12-Fl-Oz-Cans-Pack-of-16/966749126?classType=VARIANT,https://i5.walmartimages.com/seo/Culture-Pop-Sparkling-Probiotic-Soda-Watermelon-Lime-12-Fl-Oz-Cans-Pack-of-16_b028a1c9-6e1c-4740-9c5d-f11d6aef0bda.7ff20e05d0df5786c4a82cbed67eab9a.png,39.99,,Culture Pop,Other Non-Cola Carbonates,"Caffeine: 15-25 mg; Flavour: lime, watermelon; Juice Content: 0-2%; Diets: plant-based, vegan; Water Type: seltzer; No Artificial Ingredients: no gmo, no artificial sweeteners; Health Claims: probiotic, pre-biotic; Volume: 355; Sustainable Sourcing: organic; Pack Type: Can; Carbonization: carbonated, sparkling"
1016475703,Walmart,USA,"RC Cola Soda Pop, 12 fl oz, 12 Pack Cans",""""" 
* * CLEAN & SATISFYING: Sparkling and refreshment that satisfies with every sip 
* ORIGINAL COLA: A true American original cola made with quality ingredients 
* LOW SODIUM: The great taste of RC Co","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Cola""""]",https://www.walmart.com/ip/RC-Cola-Soda-Pop-12-fl-oz-12-Pack-Cans/13872952234?classType=REGULAR,https://i5.walmartimages.com/seo/RC-Cola-Soda-Pop-12-fl-oz-12-Pack-Cans_eb1ab116-1e7c-4998-9d46-cb6aaf136389.b6c485c882fa42535d003b50c5ec5277.jpeg,10.82,,RC Cola,Regular Cola Carbonates,"Juice Content: 0-2%; Pack Type: Can; Volume: 355; Carbonization: carbonated, sparkling"
1017340217,Kaufland,Germany,"mautner beverage syrup raspberry 0.7l - soft drink, Cocktails (pack of 4)","### mautner syrup raspberry: the classic for refreshing drinks and culinary delights! 
of the mautner syrup raspberry is a hot more desirable classic, of the for generations the taste buds pleased. th","["""" home page"""","""" food"""","""" beverages"""","""" soft drinks"""","""" syrups""""]",https://www.kaufland.de/product/482087461/,https://media.cdn.kaufland.de/product-images/1024x1024/fc5d4fd8229f9c4b7dba18c182e07a2c.webp,19.37,,Mautner Markhof,Liquid Concentrates,"Juice Content: 0-2%; Volume: 700; Health Claims: good source of minerals, hydrating; Flavour: raspberry"
1017731321,Walmart,USA,"Pibb Xtra Cherry Soda - Stash ( Regular, Pack of (12) 12 Oz Cans)",""""" Pibb Xtra Cherry Soda - Stash ( Regular, Pack of (12) 12 Oz Cans)"""" ; Flavor Cherry ; Container Type Can ; Brand Unbranded","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Cherry Soda""""]",https://www.walmart.com/ip/Pibb-Xtra-Cherry-Soda-Stash-Regular-Pack-of-12-12-Oz-Cans/7579173881?classType=VARIANT,https://i5.walmartimages.com/seo/Pibb-Xtra-Cherry-Soda-Stash-Regular-Pack-of-12-12-Oz-Cans_714bf2e1-9f57-4fff-a627-2db6984ded26.92af2148300e7c433feba26087df2729.jpeg,28.06,,Pibb,Other Non-Cola Carbonates,Pack Type: Carton/Box; Flavour: cherry; Juice Content: 0-2%; Volume: 355
1022348651,Walmart,USA,Bloom Sparkling Energy Strawberry Watermelon 12oz Single Can,""""" 
* 180mg of caffeine per 12 fluid oz can 
* Naturally Caffeinated 
* Sugar Free 
* Boosts Metabolism 
* Improves Mental Focus and Mood 
"""" ; Nutrient Content Claims Sugar- Free ; Food Form Liquids ; ","["""" Food"""","""" Beverages"""","""" Energy Drinks"""","""" Energy Drinks""""]",https://www.walmart.com/ip/Bloom-Sparkling-Energy-Strawberry-Watermelon-12oz-Single-Can/9040756946?classType=REGULAR&athbdg=L1600,https://i5.walmartimages.com/seo/Bloom-Sparkling-Energy-Strawberry-Watermelon-12oz-Single-Can_8ed9850b-2ac1-4cae-91f4-f16ae6dc99c4.e52ad0d7823e93d06c4d06f4fce60c85.jpeg,2.48,842595135091,Bloom,Energy Drinks,"Caffeine: 50-100 mg; Volume: 355; Flavour: strawberry, watermelon; Carbonization: sparkling; Naturally derived: natural; Health Claims: no sugar, energy boosting, mood-enhancing; Juice Content: 0-2%; Pack Type: Can"
1022729199,Voilà,Canada,Two Bears Cold Brew Coffee Frothed Oat Latte Vanilla 207 ml (can),Shop Canada,"["""" Beverages"""","""" Coffee"""","""" Cold Brew & Iced Coffee""""]",https://voila.ca/products/1203EA,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/b14a6642-aa98-40d8-9c0d-b34516308fb7/500x500.jpg,3.99,,Two Bears,RTD Coffee,"RTD Coffee Style: latte, cold brew; Flavour: latte, oat, vanilla, coffee; Carbonization: still; Juice Content: 0-2%"
10258851,Kroger,USA,Odwalla Mango Tango 100% Juice Smoothie,,"["""" Grocery"""","""" Breakfast"""","""" Dairy & Refrigerated Breakfast""""]",https://www.kroger.com/p/odwalla-mango-tango-100-juice-smoothie/0001405402605,https://www.kroger.com/product/images/xlarge/front/0001405402605,2,14054026053,Odwalla,Not from Concentrate 100% Juice,Carbonization: still; Juice Features: smoothie; Pack Type: Bottle; Juice Content: 100%; Pack Material Type: Plastic; Flavour: mango; Volume: 450; Made From: mango
1029493365,Kroger,USA,Bloom Peach Mango + Prebiotics Sparkling Energy Drink Can,"Bloom into your best self with our deliciously refreshing sparkling energy drinks! Made with zero sugar, natural caffeine, and good-for-you ingredients like prebiotics and lychee, each 10-calorie can ","["""" Grocery"""","""" Beverages"""","""" Energy Drinks"""","""" Caffeinated Energy Drinks""""]",https://www.kroger.com/p/bloom-peach-mango-prebiotics-sparkling-energy-drink-can/0084259513507#:#zipcode=46204&storeid=02100339,https://www.kroger.com/product/images/large/front/0084259513507,2.99,842595135077,Bloom,Energy Drinks,"Naturally derived: natural; Juice Content: 0-2%; Volume: 355; Carbonization: sparkling; Pack Type: Can; Free From: no caffeine; Caffeine: 15-25 mg; Health Claims: energy boosting, no sugar, pre-biotic; Flavour: peach, mango"
1030869886,Hemköp,Sweden,"Passion with a tons orange energy drink, can",,"["""" all supplies"""","""" drink"""","""" sports & energy drinks"""","""" energy drink""""]",https://www.hemkop.se/produkt/P-101664559_ST,"https://assets.axfood.se/image/upload/f_auto,t_500/07350089431299_C1N1_s01",21.95,7350089431299,Clean Drink,Energy Drinks,"Sweetener: sucralose; Flavour: orange; Juice Content: 0-2%; Contains Minerals: magnesium; Pack Type: Can; Carbonization: carbonated; Immune Support Ingredients: vitamin c, zinc; Volume: 330; Caffeine: 50-100 mg; Energy Source: b-vitamins; Health Claims: energy boosting"
1030903041,Hemköp,Sweden,oas cactus energy drink can,,"["""" all supplies"""","""" drink"""","""" sports & energy drinks"""","""" energy drink""""]",https://www.hemkop.se/produkt/O-101666982_ST,"https://assets.axfood.se/image/upload/f_auto,t_500/07350146812153_C1N1_s01",19.95,7350146812153,Latitude 65,Energy Drinks,Sweetener: sucralose; Volume: 330; Energy Source: b-vitamins; Caffeine: 50-100 mg; Pack Type: Can; Flavour: cactus; Carbonization: carbonated; Health Claims: energy boosting; Juice Content: 0-2%
1032345618,safeway,USA,Bustelo Cool Coffee Drink With Milk Cafe Con Leche - 8 Fl. Oz.,,"["""" International Cuisine"""","""" Hispanic Foods"""","""" Beverages""""]",https://www.safeway.com/shop/product-details.960488795.html,https://images.albertsons-media.com/is/image/ABS/960488795-ECOM,2.49,74471015009,Bustelo,RTD Coffee,Volume: 237; Flavour: coffee; Pack Type: Can; Juice Content: 0-2%; RTD Coffee Style: milk; Carbonization: still
1032912559,MatHem,Sweden,kiviks drink cactus Melon,,"["""" drink"""","""" juice and stilldrink""""]",https://www.mathem.se/se/products/64578-kiviks-dryck-kaktus-melon/,https://bilder.kolonial.no/prod/local_products/6def1081-4407-46f8-a68b-7cb73ca05de2.jpg?auto=format&fit=max&w=397&s=291877b0d2334b9f5c2633e54c0322d9,19.95,,Kiviks Musteri,Juice Drinks (up to 24% Juice),"Volume: 1500; Juice Content: 25-50%; Caffeine: 15-25 mg; Sweetener: sugar; Carbonization: still; Juice Features: from concentrate; Flavour: melon, cactus; Made From: apple, melon, kiwi; Pack Type: Liquid Carton"
1033674132,Hy-Vee,USA,"Bloom Sparkling Energy Drink, Strawberry Watermelon","Product Details 
UPC: 
0842595135090 
Manufacturers may alter their products and / or packaging and the packaging and products may be different from what is shown on www.hy-vee.com. 
Show More","["""" Beverages"""","""" Energy Drinks & Shots"""","""" Energy Drinks""""]",https://www.hy-vee.com/aisles-online/p/4039209/Bloom-Sparkling-Energy-Drink-Strawberry-Watermelon,https://8e9d5b8b8dcb9208ef3f-01db2a53ae0368d03387780ee86ead55.ssl.cf2.rackcdn.com/0824cb86-9b80-42a5-ad33-3ac76a4033a5_thumb.jpeg,2.29,842595135091,Bloom,Energy Drinks,"Volume: 355; Health Claims: energy boosting; Flavour: strawberry, watermelon; Carbonization: sparkling; Juice Content: 0-2%; Pack Type: Can"
1033851117,Voila,Canada,Farm Boy Cold Brew Coffee Oat Latte Vanilla 207 ml (can),,"["""" Beverages"""","""" Coffee"""","""" Cold Brew & Iced Coffee""""]",https://voila.ca/products/1313514EA,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/603cf07f-7256-4a6d-b3ea-dc9697c67b3c/1280x1280.jpg,3.29,,Farm Boy,RTD Coffee,"Flavour: latte, oat, vanilla, coffee; Carbonization: still; RTD Coffee Style: latte, cold brew; Juice Content: 0-2%"
1033911457,Voila,Canada,North Water Alkaline Spring Water 355 ml (bottle),,"["""" Beverages"""","""" Water"""","""" Bottled Water""""]",https://voila.ca/products/590331EA,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/0ee6a42f-23ce-4768-b3d2-7b7291728874/1280x1280.jpg,2.99,,North Water,Still Bottled Water,"Volume: 355; Naturally derived: natural; Carbonization: still; Water Type: spring, alkaline; Juice Content: 0-2%"
1036211689,Promofarma,Spain,HSN Cluster Dextrin cyclic dextrin highly branched powdered 1kg,"## description 
100% Cluster Dextrin . cyclodextrin without additives. format RAW. suitable for vegetarians. cyclic dextrin highly branched powdered. neutral flavor.","["""" promo pharma"""","""" herbalist"""","""" sport nutrition"""","""" supplements""""]",https://www.promofarma.com/es/hsn-cluster-dextrin-dextrina-ciclica-altamente-ramificada-en-polvo-1kg/p-773873,https://statics.promofarma.com/static/promofarma/prod/product_images/mpdl/8JPV53PP_es_ES_0.jpeg,32.9,,HSN,Powder Concentrates,"Pack Type: Pouch; Weight: 1000; Concentrate Format: powder; No Artificial Ingredients: no artificial additives, no artificial flavours; Juice Content: 0-2%"
1037126915,amazon,United Kingdom,Boost Sugar Free Great Tasting Energy Drink 250ml (72),"## Product information 
# Technical Details 
##### General Information 
Units ‎250.0 millilitre 
Brand ‎ Wowboxme 
Age Range Description ‎ Adult 
Package Information ‎ Can 
Package Information ‎ Tin 
","["""" Any Department"""","""" Grocery"""","""" Drinks"""","""" Energy Drinks""""]",https://www.amazon.co.uk/dp/B0CG6FVRN7,https://m.media-amazon.com/images/I/31X7DXjuFhL._AC_UL320_.jpg,47.99,,Boost,Energy Drinks,"Juice Content: 0-2%; Carbonization: still; Volume: 250; Health Claims: no sugar, energy boosting"
1037260926,GNC,USA,Electrolyte Powder Mix - Peach (90 Servings),"Junp - Electrolyte Drink Mix - 90 Servings
Jump-start your day with Junp
Junp boosts water with natural electrolytes for all-day hydration and energy.
Daily Hydration
Zero Calories
Zero Sugars
Zero Ca","["""" Performance"""","""" Energy""""]",https://www.gnc.com/hydration-electrolytes/583043.html,https://www.gnc.com/dw/image/v2/BBLB_PRD/on/demandware.static/-/Sites-master-catalog-gnc/default/dw09154006/hi-res/583043_JUNP_Electrolyte_Powder_Peach_Front.jpg,44.99,,Junp,Powder Concentrates,"Sports Ingredients: electrolytes; Flavour: peach; Diets: kosher; Pack Type: Jar; Juice Content: 0-2%; Free From: lactose free, no soy; Sweetener: stevia; Concentrate Format: powder, electrolytes; Health Claims: no sugar, hydrating, no calories; Naturally derived: natural flavours, natural"
1038627088,Walmart,USA,"LZHF Coconut Water Organic Drink 32 Fl Oz - Natural Electrolyte Hydration, No Sugar Added, No Artificial Ingredients, Original Coconut Water, 6 Pack",""""" 
* Nam Hom Coconuts - Found in Thailand, every Nam Hom farm we work with is organic certified - grown without the use of pesticides, synthetic fertilizers or sewage sludge. 
* Like Drinking From A C","["""" Food"""","""" Beverages"""","""" Water"""","""" Coconut Water""""]",https://www.walmart.com/ip/LZHF-Coconut-Water-Organic-Drink-32-Fl-Oz-Natural-Electrolyte-Hydration-No-Sugar-Added-No-Artificial-Ingredients-Original-Coconut-Water-6-Pack/15344001789?classType=REGULAR,https://i5.walmartimages.com/seo/LZHF-Coconut-Water-Organic-Drink-32-Fl-Oz-Natural-Electrolyte-Hydration-No-Sugar-Added-No-Artificial-Ingredients-Original-Coconut-Water-6-Pack_cadda552-2ab2-42e3-b98f-021333991a07.cdd90f0e87c887c64bb8ce11cd13ac22.jpeg,38.39,,Harmless Harvest,Coconut and Other Plant Waters,"Naturally derived: natural; Health Claims: antioxidant, hydrating, good source of potassium; Juice Features: pasteurized; Caffeine: 15-25 mg; Volume: 946; Sports Ingredients: electrolytes; Pack Type: Bottle; Sustainable Sourcing: fairtrade, organic, fair for life; Environmentally Friendly: no pesticides; Juice Content: 0-2%; Immune Support Ingredients: vitamin c, antioxidants; Carbonization: still; Flavour: coconut; Water Type: coconut; Made From: coconut"
1039316926,Walmart,USA,HZJF - Extra Dry Ginger Ale - 12 oz (12 Glass Bottles),""""" 
* Real Juice and Natural Extracts - Less Sugar and Tastes Better 
* 90-98 Calories per 12oz Bottle 
* Cane Sugar 
* No Preservatives, Non-GMO, Gluten Free 
* Kosher, Easy Cocktail Mixers 
"""" ; Brand","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Ginger ale""""]",https://www.walmart.com/ip/HZJF-Extra-Dry-Ginger-Ale-12-oz-12-Glass-Bottles/15414268646?classType=REGULAR,https://i5.walmartimages.com/seo/HZJF-Extra-Dry-Ginger-Ale-12-oz-12-Glass-Bottles_5b6b5b71-33fd-4ef3-a3be-c7850f6b8c6e.9e84da650402f2f884b6b1fff80628bf.jpeg,35.24,,Gus,Tonic Water/Mixers/Other Bitters,No Artificial Ingredients: no gmo; Flavour: ginger; Naturally derived: natural; Sweetener: cane sugar; Volume: 355; Health Claims: low sugar; Pack Type: Bottle; Juice Content: 0-2%; Diets: kosher
1040940723,Walmart,USA,"HZJF """" Not As Hot"""" Ginger Ale 12- Ounce Glass Bottle ( Pack of 12)",""""" 
* Pack of twelve, 12-ounces per bottle (total of 144 ounces) 
* Bold and tantalizing flavor 
* Spicy ginger essence 
"""" ; Brand HZJF","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Ginger ale""""]",https://www.walmart.com/ip/HZJF-Not-As-Hot-Ginger-Ale-12-Ounce-Glass-Bottle-Pack-of-12/15460502890?classType=REGULAR,https://i5.walmartimages.com/seo/HZJF-Not-As-Hot-Ginger-Ale-12-Ounce-Glass-Bottle-Pack-of-12_ffca022b-2d1d-4d79-bbb9-7ae953921d80.8aacb1e996e19c23ff6c421d21db0a6a.jpeg,42.38,,Blenheim,Tonic Water/Mixers/Other Bitters,Volume: 355; Carbonization: carbonated; Juice Content: 0-2%; Flavour: ginger; Immune Support Ingredients: ginger
1041581813,Walmart,USA,"Cock n Bull Ginger Beer 24 Pack 12oz Soda Cans - Ideal Mixer for Cocktails, Mocktails, and Bartenders - Premium Quality for Perfect Mixed Drinks - Refreshing Flavor Profile- A",""""" 
* Ginger Beer: A bold, full flavor brewed for the mature palate. All-natural ingredients, real sugar, and ginger root extract give this English-style ginger beer its distinctive spicy fla-vor. A Ho","["""" Food"""","""" Beverages"""","""" Cocktail Mixers"""","""" Ginger Beer""""]",https://www.walmart.com/ip/Cock-n-Bull-Ginger-Beer-24-Pack-12oz-Soda-Cans-Ideal-Mixer-Cocktails-Mocktails-Bartenders-Premium-Quality-Perfect-Mixed-Drinks-Refreshing-Flavor-Prof/8804307306?classType=undefined&variantFieldId=count_per_pack,https://i5.walmartimages.com/asr/d10557ff-a919-46e3-8e4d-149776cb9a8c.f54526fa4e6a30f219c07e22b5aca136.png,21.98,810158581128,Cock N Bull,Tonic Water/Mixers/Other Bitters,Juice Content: 0-2%; Sweetener: sugar; Volume: 355; Naturally derived: natural; Flavour: ginger; Immune Support Ingredients: ginger
1042280388,Walmart,USA,"Cock n Bull Ginger Beer 6 Pack 10oz Soda Bottles - Ideal Mixer for Cocktails, Mocktails, and Bartenders - Premium Quality for Perfect Mixed Drinks - Refreshing Flavor Profile- A",""""" 
* Ginger Beer: A bold, full flavor brewed for the mature palate. All-natural ingredients, real sugar, and ginger root extract give this English-style ginger beer its distinctive spicy fla-vor. A Ho","["""" Food"""","""" Beverages"""","""" Cocktail Mixers"""","""" Ginger Beer""""]",https://www.walmart.com/ip/Cock-n-Bull-Ginger-Beer-6-Pack-10oz-Soda-Bottles-Ideal-Mixer-Cocktails-Mocktails-Bartenders-Premium-Quality-Perfect-Mixed-Drinks-Refreshing-Flavor-Pr/8797204572?classType=undefined&variantFieldId=count_per_pack,https://i5.walmartimages.com/asr/3bd360c1-f250-4a33-b2e8-cd56773a7cbe.7223f2127ec46a4d851eb14557bd3f4d.png,21.98,810158580916,Cock N Bull,Tonic Water/Mixers/Other Bitters,Sweetener: sugar; Pack Type: Bottle; Naturally derived: natural; Flavour: ginger; Volume: 296; Immune Support Ingredients: ginger; Juice Content: 0-2%
1044614004,Voila,Canada,Vida Sparkling Water Citrus 325 ml (can),,"["""" Beverages"""","""" Water"""","""" Sparkling Water""""]",https://voila.ca/products/1320315EA,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/ec153326-36e6-4cf9-bf86-2150fd8be56d/1280x1280.jpg,1.49,,Vida,Sparkling Flavoured Bottled Water,Carbonization: sparkling; Juice Content: 0-2%; Flavour: citrus; Volume: 325; Pack Type: Liquid Carton
